"Baltimore City","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","4","BOARD ACTION","9","2","0","0","0","1","4","0","16"
"BY MAIL","185","34","2","0","8","1","60","1","291","54","COUNTY TRANSFER - OUT","438","77","2","0","12","3","84","5","621"
"DESIGNATED STATE AGENCIES","0","1","0","0","0","0","1","0","2","0","CRIMINAL CONVICTION","34","4","0","0","1","0","7","0","46"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","243","29","1","0","0","0","10","0","283"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","1","DUPLICATE","22","4","0","0","0","0","3","0","29"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","1","0","0","0","0","0","0","0","1"
"IN PERSON","0","2","0","0","0","0","1","0","3","2","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","508","122","2","0","28","2","204","2","868","131","MOVED OUT OF STATE","53","17","1","0","3","0","20","1","95"
"NVRA BY MAIL","1","0","0","0","0","0","2","0","3","0","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","4","1","0","0","1","0","2","0","8","5","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","20","1","0","0","0","0","4","1","26"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","699","160","4","0","37","3","270","3","1,176","197","TOTAL","820","134","4","0","16","4","132","7","1,117"
