"Anne Arundel","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","31","14","1","0","0","0","12","0","58","0","COUNTY TRANSFER - OUT","127","93","2","0","0","0","73","0","295"
"DESIGNATED STATE AGENCIES","8","6","0","0","0","0","3","0","17","0","CRIMINAL CONVICTION","16","10","0","1","0","0","10","0","37"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","14","7","0","0","0","0","0","0","21"
"FROM ANOTHER BOARD","8","0","0","0","0","0","4","0","12","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","3","0","0","0","0","0","1","0","4","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","416","319","4","2","10","0","359","1","1,111","0","MOVED OUT OF STATE","45","47","0","0","0","0","32","0","124"
"NVRA BY MAIL","4","0","0","0","0","0","3","0","7","0","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","26","10","0","0","1","0","7","0","44","0","VOTER REQUEST","8","22","0","0","0","0","8","0","38"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","496","349","5","2","11","0","389","1","1,253","0","TOTAL","210","179","2","1","0","0","123","0","515"
