"Montgomery","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","164","34","0","1","2","0","59","12","272","2","COUNTY TRANSFER - OUT","126","85","0","0","0","0","60","0","271"
"DESIGNATED STATE AGENCIES","12","5","0","0","0","0","7","0","24","2","CRIMINAL CONVICTION","3","3","0","0","0","0","0","0","6"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","29","12","0","0","0","0","3","0","44"
"FROM ANOTHER BOARD","6","5","0","0","0","0","3","0","14","1","DUPLICATE","0","0","0","0","0","0","1","0","1"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","1","0","0","0","0","0","1","0","2"
"IN PERSON","0","2","0","0","0","0","1","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","632","182","7","0","10","0","477","14","1,322","16","MOVED OUT OF STATE","647","383","6","0","4","0","284","6","1,330"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","14","0","0","0","0","0","10","0","24"
"OTHER MEANS","16","5","0","0","0","0","10","1","32","4","VOTER REQUEST","1","3","0","0","0","0","1","0","5"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","300","131","2","0","0","0","143","1","577"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","10","3","0","0","0","0","8","1","22","0","","","","","","","","","",""
"TOTAL","840","236","7","1","12","0","565","28","1,689","25","TOTAL","1,121","617","8","0","4","0","503","7","2,260"
