"Carroll","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","19","22","0","1","0","0","2","0","44","4","COUNTY TRANSFER - OUT","25","23","1","0","0","0","7","0","56"
"DESIGNATED STATE AGENCIES","2","1","0","0","0","0","0","0","3","1","CRIMINAL CONVICTION","4","2","0","0","0","0","2","0","8"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","26","16","0","0","0","0","3","0","45"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","3","1","0","0","0","0","0","4","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","55","73","2","0","0","0","49","0","179","14","MOVED OUT OF STATE","0","14","0","0","0","0","5","0","19"
"NVRA BY MAIL","2","2","0","0","0","0","1","0","5","0","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","1","0","0","0","0","0","0","0","1","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","6","5","0","0","0","0","0","0","11"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","5","17","0","0","0","0","6","0","28","0","","","","","","","","","",""
"TOTAL","84","118","3","1","0","0","58","0","264","19","TOTAL","61","60","1","0","0","0","17","0","139"
