"Harford","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","14","17","1","0","0","0","9","1","42","0","COUNTY TRANSFER - OUT","42","41","2","0","1","0","13","1","100"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","4","2","0","0","0","0","0","0","6"
"FROM ANOTHER BOARD","1","0","0","0","0","0","0","0","1","0","DUPLICATE","1","0","0","0","0","0","0","0","1"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","148","140","1","0","3","0","89","3","384","0","MOVED OUT OF STATE","14","19","0","0","0","0","7","1","41"
"NVRA BY MAIL","6","11","0","0","1","0","3","0","21","0","OTHER","1","2","0","0","0","0","1","0","4"
"OTHER MEANS","1","2","0","0","0","0","0","0","3","0","VOTER REQUEST","0","0","1","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","97","34","1","0","0","0","22","0","154"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","6","8","0","0","0","0","5","0","19","0","","","","","","","","","",""
"TOTAL","176","178","2","0","4","0","106","4","470","0","TOTAL","159","98","4","0","1","0","43","2","307"
