"Charles","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","1","BOARD ACTION","2","0","1","0","0","0","1","0","4"
"BY MAIL","305","41","0","0","0","0","40","25","411","14","COUNTY TRANSFER - OUT","26","16","0","0","0","0","15","1","58"
"DESIGNATED STATE AGENCIES","5","0","0","0","0","0","1","0","6","3","CRIMINAL CONVICTION","0","1","0","0","0","0","1","0","2"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","13","9","0","0","0","0","1","0","23"
"FROM ANOTHER BOARD","1","1","0","0","0","0","0","0","2","1","DUPLICATE","7","1","0","0","0","0","2","0","10"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","1","2","0","0","0","0","0","0","3"
"IN PERSON","0","1","0","0","0","0","0","0","1","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","173","67","1","0","1","0","91","6","339","64","MOVED OUT OF STATE","11","18","0","0","0","0","9","0","38"
"NVRA BY MAIL","9","1","0","0","0","0","2","0","12","4","OTHER","2","0","0","0","0","0","1","0","3"
"OTHER MEANS","3","0","0","0","0","0","1","1","5","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","24","19","0","0","0","0","8","1","52"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","497","111","1","0","1","0","135","32","777","87","TOTAL","86","66","1","0","0","0","38","2","193"
