"Howard","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","2","0","0","0","0","0","0","2","2","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","48","26","1","0","6","2","18","0","101","122","COUNTY TRANSFER - OUT","91","55","3","0","3","0","43","1","196"
"DESIGNATED STATE AGENCIES","1","0","0","0","0","0","1","0","2","1","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","1","0","1","0","DEATH NOTICE","66","44","0","0","1","0","10","1","122"
"FROM ANOTHER BOARD","1","1","0","0","0","0","0","0","2","6","DUPLICATE","6","4","0","0","0","0","1","0","11"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","44","30","2","0","2","0","27","2","107"
"IN PERSON","9","3","0","0","1","0","2","0","15","3","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","203","101","2","0","35","3","105","5","454","49","MOVED OUT OF STATE","29","16","0","0","0","1","10","2","58"
"NVRA BY MAIL","1","3","0","0","0","0","1","0","5","1","OTHER","5","0","0","0","0","0","0","0","5"
"OTHER MEANS","7","2","0","0","0","0","0","0","9","277","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","1","0","0","0","0","0","0","28","29"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","270","138","3","0","42","5","128","5","591","461","TOTAL","242","149","5","0","6","1","91","34","528"
