"Calvert","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","4","5","0","0","1","0","1","0","11","0","COUNTY TRANSFER - OUT","23","25","0","0","0","0","12","1","61"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","1","0","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","24","16","0","0","0","0","7","2","49"
"FROM ANOTHER BOARD","0","2","0","0","0","0","0","0","2","0","DUPLICATE","3","1","0","0","0","0","1","0","5"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","43","34","0","1","18","0","26","1","123","25","MOVED OUT OF STATE","2","1","0","0","0","0","0","0","3"
"NVRA BY MAIL","0","1","0","0","1","0","0","0","2","1","OTHER","0","1","0","0","1","0","0","0","2"
"OTHER MEANS","2","1","0","0","0","0","0","0","3","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","4","3","0","0","1","0","2","1","11"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","1","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","49","43","0","1","20","0","27","1","141","27","TOTAL","57","47","0","0","2","0","22","4","132"
