"Baltimore Co.","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","0","BOARD ACTION","368","115","3","0","1","4","66","3","560"
"BY MAIL","85","46","1","0","9","2","26","0","169","5","COUNTY TRANSFER-OUT","299","145","2","0","6","5","55","7","519"
"DESIGNATED STATE AGENCIES","23","5","0","0","0","0","3","1","32","0","CRIMINAL CONVICTION","27","8","0","0","0","0","5","1","41"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","519","161","0","0","2","0","27","7","716"
"FROM ANOTHER BOARD","2","3","0","0","0","0","2","0","7","0","DUPLICATE","7","3","0","0","0","0","1","0","11"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","12","7","0","0","1","0","3","0","23"
"IN PERSON","3","1","0","0","1","0","1","0","6","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","564","185","4","0","90","13","187","7","1,050","7","MOVED OUT OF STATE","38","23","0","0","1","0","11","0","73"
"NVRA BY MAIL","19","15","0","0","5","0","9","0","48","2","OTHER","4","1","0","0","1","0","3","0","9"
"OTHER MEANS","2","2","0","0","0","0","0","0","4","162","VOTER REQUEST","1","1","0","0","0","0","0","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","2","3","0","0","0","0","0","0","5"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","699","257","5","0","105","15","228","8","1,317","176","TOTAL","1,277","467","5","0","12","9","171","18","1,959"
