"Montgomery","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","43","20","1","0","4","0","22","0","90","16","COUNTY TRANSFER - OUT","171","55","2","0","5","1","50","0","284"
"DESIGNATED STATE AGENCIES","1","2","0","0","0","0","1","0","4","0","CRIMINAL CONVICTION","3","0","0","0","0","0","1","0","4"
"ELDERLY / DISABLED","2","0","0","0","0","0","0","0","2","1","DEATH NOTICE","274","122","1","1","7","2","53","1","461"
"FROM ANOTHER BOARD","0","1","0","0","0","0","1","0","2","1","DUPLICATE","37","11","0","0","0","0","19","0","67"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","3","1","0","0","0","0","3","0","7"
"IN PERSON","3","1","0","0","1","0","1","0","6","2","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","517","125","3","1","113","7","252","1","1,019","110","MOVED OUT OF STATE","215","126","1","0","6","1","104","3","456"
"NVRA BY MAIL","0","0","0","0","0","0","1","0","1","1","OTHER","6","1","1","0","1","0","0","0","9"
"OTHER MEANS","7","0","0","0","1","0","1","0","9","4","VOTER REQUEST","1","0","0","0","0","0","1","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","508","209","5","0","4","5","221","4","956"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","1","0","0","0","0","0","0","1","0","","","","","","","","","",""
"TOTAL","573","150","4","1","119","7","279","1","1,134","135","TOTAL","1,218","525","10","1","23","9","452","8","2,246"
