"Anne Arundel","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","73","48","0","1","8","2","33","1","166","13","COUNTY TRANSFER - OUT","123","62","1","0","3","1","36","0","226"
"DESIGNATED STATE AGENCIES","6","3","0","0","0","0","1","0","10","1","CRIMINAL CONVICTION","13","2","0","0","0","0","4","0","19"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","169","124","0","0","0","0","31","0","324"
"FROM ANOTHER BOARD","3","8","0","0","0","0","1","0","12","2","DUPLICATE","8","1","0","0","1","0","5","0","15"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","1","1","0","0","0","0","1","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","421","264","2","0","100","8","226","2","1,023","139","MOVED OUT OF STATE","39","42","0","0","1","0","17","0","99"
"NVRA BY MAIL","18","15","0","0","3","0","6","0","42","4","OTHER","5","3","1","0","0","0","2","0","11"
"OTHER MEANS","9","8","0","0","1","1","10","0","29","5","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","494","335","5","0","6","7","242","1","1,090"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","1","0","0","0","0","0","0","0","1","0","","","","","","","","","",""
"TOTAL","533","347","2","1","112","11","278","3","1,287","164","TOTAL","851","569","7","0","11","8","337","1","1,784"
