"Harford","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","12","10","0","0","1","0","5","0","28","1","COUNTY TRANSFER - OUT","92","50","1","1","0","3","38","0","185"
"DESIGNATED STATE AGENCIES","5","4","0","0","0","0","1","0","10","0","CRIMINAL CONVICTION","14","2","0","0","0","0","3","0","19"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","25","18","0","0","0","0","3","0","46"
"FROM ANOTHER BOARD","2","0","0","0","0","0","0","0","2","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","1","0","0","0","0","0","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","159","103","0","0","36","1","69","2","370","13","MOVED OUT OF STATE","33","31","0","0","1","0","9","2","76"
"NVRA BY MAIL","4","5","0","0","0","1","1","0","11","0","OTHER","0","0","0","0","2","0","2","0","4"
"OTHER MEANS","1","1","0","0","0","0","1","0","3","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","89","45","1","0","0","1","30","4","170"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","185","124","0","0","37","2","77","2","427","14","TOTAL","253","146","2","1","3","4","85","6","500"
