"Carroll","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","9","27","0","0","2","1","4","0","43","1","COUNTY TRANSFER - OUT","23","26","0","0","2","0","22","0","73"
"DESIGNATED STATE AGENCIES","0","1","0","0","0","0","0","0","1","0","CRIMINAL CONVICTION","3","3","0","0","0","0","1","0","7"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","28","27","0","0","1","1","3","0","60"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","1","1","0","0","0","0","2","0","4","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","70","87","0","0","23","1","58","0","239","68","MOVED OUT OF STATE","7","19","0","0","0","0","3","0","29"
"NVRA BY MAIL","1","1","0","0","0","0","4","0","6","0","OTHER","0","0","0","0","0","0","1","0","1"
"OTHER MEANS","0","1","0","0","0","0","2","0","3","0","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","2","6","0","0","0","0","8","0","16"
"SOCIAL SERVICES","0","0","0","0","0","0","1","0","1","0","","","","","","","","","",""
"VOLUNTEER","1","4","0","0","0","0","0","0","5","0","","","","","","","","","",""
"TOTAL","82","122","0","0","25","2","71","0","302","69","TOTAL","64","81","0","0","3","1","38","0","187"
