"Worcester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","9","4","0","0","0","0","5","0","18","5","COUNTY TRANSFER - OUT","64","41","2","0","0","0","28","1","136"
"DESIGNATED STATE AGENCIES","0","1","0","0","0","0","0","0","1","0","CRIMINAL CONVICTION","0","1","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","4","1","0","0","0","0","1","0","6"
"FROM ANOTHER BOARD","0","4","0","0","0","0","0","0","4","1","DUPLICATE","2","0","0","0","1","0","0","0","3"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","1","0","0","0","0","0","0","0","1"
"MOTOR VEHICLE ADMINISTRATION","33","24","0","0","7","0","8","0","72","21","MOVED OUT OF STATE","19","12","1","0","0","0","7","0","39"
"NVRA BY MAIL","1","0","0","0","2","0","1","0","4","0","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","0","0","0","0","0","0","0","0","0","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","322","314","3","0","0","6","259","18","922"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","3","2","0","0","0","0","3","0","8","0","","","","","","","","","",""
"TOTAL","46","35","0","0","9","0","17","0","107","27","TOTAL","412","369","6","0","1","6","295","19","1,108"
