"Allegany","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","6","6","0","0","0","0","3","0","15","0","COUNTY TRANSFER - OUT","10","10","0","0","1","0","8","1","30"
"DESIGNATED STATE AGENCIES","1","0","0","0","0","0","0","0","1","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","8","11","0","0","0","0","2","0","21"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","22","16","0","0","0","0","6","1","45"
"IN PERSON","1","0","0","0","0","0","0","0","1","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","27","38","0","0","9","0","26","0","100","11","MOVED OUT OF STATE","5","9","0","0","0","0","4","0","18"
"NVRA BY MAIL","3","1","0","0","0","0","0","0","4","1","OTHER","0","1","0","0","0","0","2","0","3"
"OTHER MEANS","70","61","1","0","13","1","8","0","154","1","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","16","10","0","0","0","0","7","0","33"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","108","106","1","0","22","1","37","0","275","13","TOTAL","61","57","0","0","1","0","29","2","150"
