"Frederick","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","6","2","0","0","0","0","2","0","10","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","136","147","1","1","0","0","62","0","347","9","COUNTY TRANSFER - OUT","115","143","4","0","0","0","64","0","326"
"DESIGNATED STATE AGENCIES","1","2","0","0","0","0","2","0","5","0","CRIMINAL CONVICTION","2","2","0","0","0","0","0","0","4"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","2","5","0","0","0","0","2","0","9"
"FROM ANOTHER BOARD","25","18","1","0","0","0","14","0","58","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"HIGH SCHOOL","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","30","43","0","0","1","0","3","0","77","2","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","218","226","5","0","4","0","199","1","653","36","MOVED OUT OF STATE","35","56","0","0","0","0","25","0","116"
"NVRA BY MAIL","0","1","0","0","0","0","0","0","1","0","OTHER","4","1","0","0","0","0","3","0","8"
"OTHER MEANS","30","34","0","0","0","0","17","0","81","2","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","1","0","0","0","0","0","0","1","0","","","","","","","","","",""
"VOLUNTEER","7","7","0","0","1","0","5","0","20","0","","","","","","","","","",""
"TOTAL","453","481","7","1","6","0","304","1","1,253","49","TOTAL","159","207","4","0","0","0","94","0","464"
