"Queen Anne's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","1","BOARD ACTION","1","0","0","0","0","0","0","0","1"
"BY MAIL","63","99","0","0","1","0","37","2","202","29","COUNTY TRANSFER - OUT","44","29","0","0","0","0","9","1","83"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","0","0","0","0","0","0","0","0","0"
"FROM ANOTHER BOARD","0","0","0","0","0","0","1","0","1","4","DUPLICATE","0","0","0","0","0","0","0","0","0"
"HIGH SCHOOL","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","10","35","0","0","0","0","7","0","52","9","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","32","39","0","0","0","0","15","1","87","22","MOVED OUT OF STATE","3","4","0","0","0","0","1","0","8"
"NVRA BY MAIL","1","0","0","0","0","0","1","0","2","1","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","10","14","0","1","0","0","8","0","33","19","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","13","15","0","0","0","0","4","0","32","0","","","","","","","","","",""
"TOTAL","130","202","0","1","1","0","73","3","410","85","TOTAL","48","33","0","0","0","0","10","1","92"
