"Washington","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","2","2","0","0","0","0","1","0","5","1","BOARD ACTION","0","0","0","0","0","0","1","0","1"
"BY MAIL","36","42","0","0","0","0","25","2","105","2","COUNTY TRANSFER - OUT","49","33","1","0","0","0","15","1","99"
"DESIGNATED STATE AGENCIES","1","0","0","0","0","0","0","0","1","0","CRIMINAL CONVICTION","4","3","0","0","0","0","1","0","8"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","25","22","0","0","0","0","0","1","48"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","1","DUPLICATE","0","0","0","0","0","0","1","0","1"
"HIGH SCHOOL","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","2","0","0","0","0","5","0","7"
"IN PERSON","18","10","0","0","0","0","4","0","32","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","147","152","1","0","1","0","95","3","399","58","MOVED OUT OF STATE","14","24","0","0","0","0","8","0","46"
"NVRA BY MAIL","11","10","0","0","0","0","4","0","25","0","OTHER","8","5","0","0","0","0","6","0","19"
"OTHER MEANS","17","27","1","0","0","0","14","0","59","3","VOTER REQUEST","2","0","0","0","0","0","0","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","3","4","0","0","0","0","2","0","9","0","","","","","","","","","",""
"VOLUNTEER","5","4","0","0","0","0","3","0","12","0","","","","","","","","","",""
"TOTAL","240","251","2","0","1","0","148","5","647","65","TOTAL","102","89","1","0","0","0","37","2","231"
