"Anne Arundel","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","6","2","0","0","0","0","1","0","9","2","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","274","173","4","1","2","0","117","1","572","1","COUNTY TRANSFER - OUT","497","343","3","0","1","0","187","0","1,031"
"DESIGNATED STATE AGENCIES","0","1","0","0","0","0","1","0","2","0","CRIMINAL CONVICTION","7","5","0","0","0","0","2","0","14"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","8","11","0","0","0","0","2","0","21"
"FROM ANOTHER BOARD","33","14","0","0","0","0","6","2","55","0","DUPLICATE","1","3","0","0","0","0","4","0","8"
"HIGH SCHOOL","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","95","114","1","0","0","0","64","0","274"
"IN PERSON","37","28","0","0","0","0","9","0","74","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","488","405","4","0","14","0","382","1","1,294","294","MOVED OUT OF STATE","24","51","0","0","0","0","21","0","96"
"NVRA BY MAIL","20","34","0","0","1","0","11","0","66","2","OTHER","3","4","0","0","0","0","0","0","7"
"OTHER MEANS","63","70","2","0","0","0","27","0","162","1","VOTER REQUEST","13","19","0","0","0","0","8","0","40"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","1","0","0","0","0","0","0","1","0","","","","","","","","","",""
"VOLUNTEER","24","21","1","0","0","0","14","0","60","0","","","","","","","","","",""
"TOTAL","945","749","11","1","17","0","568","4","2,295","300","TOTAL","648","550","4","0","1","0","288","0","1,491"
