"Dorchester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","1","0","0","0","0","0","0","1","0","BOARD ACTION","1","0","0","0","0","0","0","0","1"
"BY MAIL","7","6","0","0","0","0","0","0","13","0","COUNTY TRANSFER - OUT","14","19","0","0","0","0","5","0","38"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","2","0","0","0","0","0","0","0","2","0","DEATH NOTICE","19","11","0","0","0","0","1","0","31"
"FROM ANOTHER BOARD","1","0","0","0","0","0","0","0","1","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"HIGH SCHOOL","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","15","13","0","0","0","0","2","0","30"
"IN PERSON","18","11","0","0","0","0","0","0","29","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","32","23","0","1","0","0","13","1","70","3","MOVED OUT OF STATE","5","7","0","0","0","0","0","0","12"
"NVRA BY MAIL","0","1","0","0","0","0","0","0","1","0","OTHER","0","1","0","0","0","0","0","0","1"
"OTHER MEANS","3","5","0","0","0","0","3","0","11","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","9","1","0","0","0","0","0","0","10","0","","","","","","","","","",""
"TOTAL","72","48","0","1","0","0","16","1","138","3","TOTAL","54","51","0","0","0","0","8","0","113"
