"Harford","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","1","0","0","0","0","1","0","3","0","BOARD ACTION","0","0","0","0","0","0","2","0","2"
"BY MAIL","144","148","1","0","2","0","46","2","343","0","COUNTY TRANSFER - OUT","163","138","0","0","0","1","58","0","360"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","4","1","0","0","0","0","0","0","5"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","5","0","0","0","0","0","0","0","5"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","1","2","0","0","0","0","1","0","4"
"HIGH SCHOOL","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","120","84","4","0","1","0","52","0","261"
"IN PERSON","16","11","0","0","0","0","3","2","32","0","MENTAL INCOMPETENCY","0","6","0","0","0","0","0","0","6"
"MOTOR VEHICLE ADMINISTRATION","235","206","1","0","1","0","115","6","564","0","MOVED OUT OF STATE","54","51","0","0","0","0","29","0","134"
"NVRA BY MAIL","27","30","0","0","0","0","12","4","73","0","OTHER","0","1","0","0","0","0","0","0","1"
"OTHER MEANS","11","7","0","0","0","0","5","0","23","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","15","15","1","0","0","0","10","0","41","0","","","","","","","","","",""
"TOTAL","449","418","3","0","3","0","192","14","1,079","0","TOTAL","347","283","4","0","1","1","142","0","778"
