"Wicomico","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","26","29","1","0","2","0","11","1","70","4","COUNTY TRANSFER - OUT","36","24","0","0","0","0","12","1","73"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","1","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","32","11","0","0","0","0","4","0","47"
"FROM ANOTHER BOARD","1","0","0","0","0","0","0","0","1","1","DUPLICATE","2","0","0","0","0","0","3","0","5"
"HIGH SCHOOL","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","8","6","0","0","0","0","7","0","21"
"IN PERSON","7","15","0","0","0","0","4","0","26","4","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","82","71","1","0","2","0","64","1","221","43","MOVED OUT OF STATE","9","12","0","0","0","0","9","0","30"
"NVRA BY MAIL","3","6","0","0","0","0","1","0","10","1","OTHER","3","1","0","0","0","0","3","1","8"
"OTHER MEANS","4","10","0","0","0","0","2","0","16","16","VOTER REQUEST","0","0","0","0","0","0","1","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","6","19","0","0","0","0","5","1","31","0","","","","","","","","","",""
"TOTAL","130","150","2","0","4","0","87","3","376","69","TOTAL","90","55","0","0","0","0","39","2","186"
