"Carroll","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","1","0","1","0","0","4","0","7","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","76","109","3","0","2","0","43","0","233","0","COUNTY TRANSFER - OUT","106","108","0","0","0","0","53","0","267"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","1","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","32","20","0","0","0","0","4","0","56"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"HIGH SCHOOL","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","4","8","0","0","0","0","5","0","17"
"IN PERSON","24","30","0","0","0","0","4","0","58","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","108","101","2","0","2","0","99","0","312","0","MOVED OUT OF STATE","11","24","0","0","0","0","8","0","43"
"NVRA BY MAIL","8","16","1","0","0","0","11","0","36","0","OTHER","0","2","0","0","0","0","1","0","3"
"OTHER MEANS","22","36","0","0","0","0","17","0","75","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","2","0","0","0","0","1","0","3","0","","","","","","","","","",""
"VOLUNTEER","13","26","0","0","0","0","2","0","41","0","","","","","","","","","",""
"TOTAL","252","321","6","1","4","0","181","0","765","0","TOTAL","153","163","0","0","0","0","71","0","387"
