"Talbot","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","2","0","0","0","0","0","0","3","1","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","43","37","0","0","1","0","17","2","100","3","COUNTY TRANSFER - OUT","28","23","1","0","0","0","8","2","62"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","0","0","0","0","0","0","0","0","0"
"FROM ANOTHER BOARD","1","1","0","0","0","0","0","0","2","0","DUPLICATE","0","1","0","0","0","0","0","0","1"
"HIGH SCHOOL","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","3","3","0","0","0","0","2","0","8"
"IN PERSON","6","5","0","0","0","0","3","1","15","1","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","39","30","0","0","0","0","33","0","102","16","MOVED OUT OF STATE","3","6","0","0","0","0","0","0","9"
"NVRA BY MAIL","1","0","0","0","0","0","0","0","1","0","OTHER","0","1","0","0","0","0","0","0","1"
"OTHER MEANS","7","9","0","0","0","0","0","0","16","0","VOTER REQUEST","10","2","0","0","0","0","13","0","25"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","9","12","0","0","0","0","0","1","22","0","","","","","","","","","",""
"TOTAL","107","96","0","0","1","0","53","4","261","21","TOTAL","44","36","1","0","0","0","23","2","106"
