"Worcester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","2","0","0","0","0","1","0","4","5","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","57","45","0","0","2","0","16","0","120","11","COUNTY TRANSFER - OUT","55","52","3","0","0","0","20","2","132"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","1","2","1","0","0","0","1","1","6"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","3","4","0","0","0","0","0","0","7"
"FROM ANOTHER BOARD","0","1","0","0","0","0","1","0","2","0","DUPLICATE","2","1","0","0","0","0","1","0","4"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","3","3","0","0","0","0","1","0","7","1","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","49","54","2","0","1","0","37","1","144","25","MOVED OUT OF STATE","5","6","0","0","0","0","2","0","13"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","0","4","0","0","0","0","0","0","4"
"OTHER MEANS","0","3","0","0","0","0","1","0","4","2","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","110","108","2","0","3","0","57","1","281","44","TOTAL","66","69","4","0","0","0","24","3","166"
