"Kent","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","1","0","2","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","13","14","0","0","0","0","6","0","33","0","COUNTY TRANSFER - OUT","46","35","0","0","0","0","6","0","87"
"DESIGNATED STATE AGENCIES","3","0","0","0","0","0","0","0","3","0","CRIMINAL CONVICTION","0","0","0","0","0","0","1","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","9","2","0","0","0","0","1","0","12"
"FROM ANOTHER BOARD","4","2","0","0","0","0","0","0","6","0","DUPLICATE","1","1","0","0","0","0","0","0","2"
"PROVISIONAL BALLOT","0","1","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","12","6","0","0","0","0","4","0","22","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","9","23","1","0","1","0","17","1","52","0","MOVED OUT OF STATE","12","12","0","0","0","0","1","1","26"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","1","1","0","0","0","0","0","0","2"
"OTHER MEANS","2","1","0","0","0","0","3","0","6","0","VOTER REQUEST","1","1","0","0","0","0","0","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION NAUK","5","1","0","0","0","0","0","0","6"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","5","0","0","0","0","0","2","0","7","0","","","","","","","","","",""
"TOTAL","49","47","1","0","1","0","33","1","132","0","TOTAL","75","53","0","0","0","0","9","1","138"
