"Queen Anne's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","6","3","0","0","0","0","0","0","9","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","68","75","0","0","2","0","37","2","184","0","COUNTY TRANSFER - OUT","52","64","1","0","1","0","18","0","136"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","0","2","0","0","0","0","0","0","2"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","1","0","0","0","0","0","0","1"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","8","13","0","0","0","0","3","0","24","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","17","34","1","0","0","0","21","0","73","0","MOVED OUT OF STATE","7","13","0","0","0","0","1","0","21"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","3","1","0","0","0","0","0","0","4"
"OTHER MEANS","5","4","0","0","0","0","2","0","11","0","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","1","0","0","0","0","0","0","0","1","0","","","","","","","","","",""
"TOTAL","105","129","1","0","2","0","63","2","302","0","TOTAL","63","81","1","0","1","0","19","0","165"
