"Allegany","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","1","0","0","0","0","0","0","2","1","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","29","14","0","0","0","0","9","1","53","2","COUNTY TRANSFER - OUT","34","22","0","0","0","0","5","0","61"
"DESIGNATED STATE AGENCIES","2","1","0","0","0","0","0","0","3","0","CRIMINAL CONVICTION","0","0","0","0","0","0","3","0","3"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","6","8","0","0","0","0","0","0","14"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","9","4","0","0","0","0","3","0","16","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","38","49","0","0","0","0","28","0","115","19","MOVED OUT OF STATE","1","5","0","0","0","0","1","0","7"
"NVRA BY MAIL","2","2","0","0","0","0","1","0","5","1","OTHER","0","0","0","0","0","0","1","0","1"
"OTHER MEANS","1","0","0","0","0","0","0","0","1","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","1","2","0","0","0","0","1","0","4","0","","","","","","","","","",""
"TOTAL","83","73","0","0","0","0","42","1","199","23","TOTAL","41","35","0","0","0","0","10","0","86"
