"Baltimore Co.","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","125","56","0","0","0","0","14","1","196","99","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","1,280","604","18","1","27","2","561","19","2,512","56","COUNTY TRANSFER-OUT","1,104","467","16","0","2","0","290","27","1,906"
"DESIGNATED STATE AGENCIES","7","5","0","0","0","0","3","0","15","4","CRIMINAL CONVICTION","10","3","0","0","0","0","4","0","17"
"ELDERLY / DISABLED","1","1","0","0","0","0","0","0","2","15","DEATH NOTICE","34","22","0","0","0","0","1","0","57"
"FROM ANOTHER BOARD","15","4","0","0","1","0","5","1","26","0","DUPLICATE","209","73","1","0","2","0","56","1","342"
"PROVISIONAL BALLOT","28","4","0","0","0","0","0","0","32","45","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","56","20","0","0","0","0","21","1","98","30","MENTAL INCOMPETENCY","0","1","0","0","0","0","1","0","2"
"MOTOR VEHICLE ADMINISTRATION","1,021","420","11","0","8","1","489","14","1,964","46","MOVED OUT OF STATE","73","49","0","0","1","0","13","1","137"
"NVRA BY MAIL","181","85","1","0","3","0","64","1","335","2","OTHER","6","6","0","0","0","0","10","0","22"
"OTHER MEANS","75","43","1","0","0","0","13","4","136","1,103","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","2","0","0","0","0","0","1","0","3"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","159","62","3","0","6","0","74","4","308","0","","","","","","","","","",""
"TOTAL","2,948","1,304","34","1","45","3","1,244","45","5,624","1,400","TOTAL","1,439","621","17","0","5","0","376","29","2,487"
