"Somerset","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","1","0","2","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","5","8","0","0","0","0","2","0","15","0","COUNTY TRANSFER - OUT","21","10","1","0","0","0","8","0","40"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","1","0","0","0","0","0","0","0","1","0","DEATH NOTICE","4","2","0","0","0","0","0","0","6"
"FROM ANOTHER BOARD","65","7","0","0","1","0","8","1","82","0","DUPLICATE","0","0","0","0","0","0","3","0","3"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","5","6","0","0","0","0","1","0","12","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","9","7","0","0","0","0","3","0","19","0","MOVED OUT OF STATE","1","4","0","0","0","0","0","0","5"
"NVRA BY MAIL","19","8","0","0","0","0","8","0","35","0","OTHER","1","0","0","0","0","0","0","0","1"
"OTHER MEANS","2","0","0","0","0","0","0","0","2","1","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","6","0","0","0","0","0","0","0","6"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","104","4","0","0","0","0","21","0","129","0","","","","","","","","","",""
"TOTAL","212","40","0","0","1","0","44","1","298","1","TOTAL","33","16","1","0","0","0","11","0","61"
