"Wicomico","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","3","6","0","0","0","0","3","0","12","3","BOARD ACTION","0","0","0","0","0","0","2","0","2"
"BY MAIL","62","57","0","0","0","0","21","2","142","13","COUNTY TRANSFER - OUT","57","31","0","0","2","0","30","1","121"
"DESIGNATED STATE AGENCIES","0","1","0","0","0","0","1","0","2","0","CRIMINAL CONVICTION","2","0","0","0","0","0","0","0","2"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","10","9","0","0","0","0","0","1","20"
"FROM ANOTHER BOARD","1","1","0","0","0","0","1","0","3","0","DUPLICATE","1","3","0","0","0","0","1","0","5"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","25","20","0","0","0","0","8","0","53","1","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","61","78","2","0","2","0","49","2","194","62","MOVED OUT OF STATE","7","14","0","0","0","0","0","0","21"
"NVRA BY MAIL","2","4","0","0","0","0","2","0","8","0","OTHER","3","2","0","0","0","0","4","0","9"
"OTHER MEANS","6","4","0","0","0","0","1","1","12","3","VOTER REQUEST","3","1","0","0","0","0","0","0","4"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","15","7","0","0","0","0","4","0","26"
"SOCIAL SERVICES","2","0","0","0","0","0","0","0","2","0","","","","","","","","","",""
"VOLUNTEER","21","20","1","0","1","0","16","0","59","0","","","","","","","","","",""
"TOTAL","183","191","3","0","3","0","102","5","487","82","TOTAL","98","67","0","0","2","0","41","2","210"
