"Baltimore Co.","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","330","105","1","0","14","2","111","2","565","50","BOARD ACTION","0","0","0","0","0","0","2","0","2"
"BY MAIL","6,769","1,446","20","3","407","40","1,848","95","10,628","353","COUNTY TRANSFER-OUT","2,354","618","21","0","1","11","684","48","3,737"
"DESIGNATED STATE AGENCIES","19","6","0","0","0","0","4","2","31","1","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","5","0","0","0","0","0","0","0","5","24","DEATH NOTICE","448","174","0","0","0","1","38","9","670"
"FROM ANOTHER BOARD","37","8","0","0","0","0","4","0","49","7","DUPLICATE","152","38","1","0","0","0","36","0","227"
"PROVISIONAL BALLOT","5","0","0","0","0","0","0","0","5","33","MAIL VERIFICATION (NVRA)","14","4","0","0","1","0","0","0","19"
"IN PERSON","280","55","4","0","18","0","52","0","409","10","MENTAL INCOMPETENCY","1","0","0","0","0","0","0","0","1"
"MOTOR VEHICLE ADMINISTRATION","1,451","411","8","0","21","11","486","12","2,400","191","MOVED OUT OF STATE","19","4","0","0","0","0","7","3","33"
"NVRA BY MAIL","1,740","391","3","0","37","14","497","4","2,686","72","OTHER","86","17","0","0","1","2","23","0","129"
"OTHER MEANS","213","39","1","0","6","0","53","0","312","1,246","VOTER REQUEST","3","0","0","0","0","0","0","0","3"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","31","11","0","0","2","0","2","0","46"
"SOCIAL SERVICES","2","0","0","0","0","0","0","0","2","5","","","","","","","","","",""
"VOLUNTEER","197","15","0","0","2","0","24","0","238","0","","","","","","","","","",""
"TOTAL","11,048","2,476","37","3","505","67","3,079","115","17,330","1,992","TOTAL","3,108","866","22","0","5","14","792","60","4,867"
