"Howard","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","108","29","2","0","7","0","24","4","174","9","BOARD ACTION","0","1","0","0","0","0","0","0","1"
"BY MAIL","1,704","627","9","2","184","10","873","47","3,456","135","COUNTY TRANSFER - OUT","637","296","8","0","0","3","307","10","1,261"
"DESIGNATED STATE AGENCIES","1","1","0","0","0","0","6","0","8","0","CRIMINAL CONVICTION","3","3","0","0","0","1","0","0","7"
"ELDERLY / DISABLED","2","0","0","0","0","0","0","0","2","9","DEATH NOTICE","68","27","0","0","0","0","5","3","103"
"FROM ANOTHER BOARD","16","5","0","0","0","1","10","0","32","0","DUPLICATE","26","11","1","0","0","1","4","0","43"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","5","MAIL VERIFICATION (NVRA)","10","3","0","0","0","1","2","0","16"
"IN PERSON","388","121","2","0","33","3","203","8","758","17","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","395","169","4","0","14","8","254","6","850","36","MOVED OUT OF STATE","39","22","0","0","1","0","27","0","89"
"NVRA BY MAIL","204","53","2","0","2","3","107","3","374","8","OTHER","21","8","0","0","0","0","9","0","38"
"OTHER MEANS","145","49","2","0","8","0","51","1","256","29","VOTER REQUEST","0","1","0","0","0","0","1","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","2","0","0","0","0","0","0","2"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","76","20","1","1","2","1","42","2","145","0","","","","","","","","","",""
"TOTAL","3,040","1,074","22","3","250","26","1,570","71","6,056","248","TOTAL","804","374","9","0","1","6","355","13","1,562"
