"Wicomico","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","48","30","1","0","3","0","23","0","105","10","BOARD ACTION","0","1","0","0","0","0","3","0","4"
"BY MAIL","297","135","1","0","20","2","113","0","568","51","COUNTY TRANSFER - OUT","182","106","3","0","0","4","90","10","395"
"DESIGNATED STATE AGENCIES","6","0","0","0","0","0","0","0","6","1","CRIMINAL CONVICTION","4","0","0","0","0","0","1","0","5"
"ELDERLY / DISABLED","1","0","0","0","0","0","0","0","1","3","DEATH NOTICE","31","22","0","0","0","0","3","0","56"
"FROM ANOTHER BOARD","5","1","0","0","0","0","0","1","7","8","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","1","0","0","0","0","0","0","1","3","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","177","92","1","0","8","0","50","0","328","6","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","236","108","3","0","9","4","92","2","454","64","MOVED OUT OF STATE","1","0","0","0","0","0","0","0","1"
"NVRA BY MAIL","66","22","1","0","0","1","17","0","107","5","OTHER","1","0","0","0","0","0","3","0","4"
"OTHER MEANS","11","4","0","0","0","0","1","0","16","12","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","1","0","0","0","0","0","0","0","1"
"SOCIAL SERVICES","11","2","0","0","0","0","7","0","20","2","","","","","","","","","",""
"VOLUNTEER","163","44","0","0","6","1","68","0","282","0","","","","","","","","","",""
"TOTAL","1,021","439","7","0","46","8","371","3","1,895","165","TOTAL","221","129","3","0","0","4","100","10","467"
