"Charles","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","1","1","0","0","0","0","0","0","2"
"BY MAIL","20","11","0","0","1","0","12","0","44","21","COUNTY TRANSFER - OUT","42","22","0","0","0","0","10","3","77"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","1","0","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","9","4","0","0","0","0","2","0","15"
"FROM ANOTHER BOARD","1","0","0","0","0","0","0","0","1","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","1","0","0","0","0","2","0","3","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","239","84","1","1","28","2","73","4","432","29","MOVED OUT OF STATE","10","5","0","0","0","0","6","0","21"
"NVRA BY MAIL","2","0","0","0","0","0","0","0","2","0","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","5","0","0","0","0","1","2","0","8","0","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","2","1","0","0","0","0","2","0","5"
"SOCIAL SERVICES","3","1","0","0","0","0","0","0","4","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","1","0","0","0","1","0","","","","","","","","","",""
"TOTAL","270","97","1","1","30","3","89","4","495","50","TOTAL","66","33","0","0","0","0","20","3","122"
