"Baltimore City","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","1","0","0","0","0","0","0","1","1","BOARD ACTION","7","3","0","0","0","0","5","0","15"
"BY MAIL","81","26","1","1","3","0","24","1","137","28","COUNTY TRANSFER - OUT","309","76","2","0","2","0","70","3","462"
"DESIGNATED STATE AGENCIES","1","1","0","0","0","0","3","0","5","0","CRIMINAL CONVICTION","2","1","0","0","0","0","1","0","4"
"ELDERLY / DISABLED","0","0","0","0","0","0","1","0","1","0","DEATH NOTICE","580","62","2","0","2","0","19","2","667"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","1","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","1","0","0","0","0","0","0","0","1"
"IN PERSON","3","0","0","0","0","0","0","0","3","0","MENTAL INCOMPETENCY","0","1","0","0","0","0","0","0","1"
"MOTOR VEHICLE ADMINISTRATION","452","68","5","1","40","8","129","3","706","154","MOVED OUT OF STATE","65","10","1","0","1","0","23","0","100"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","2","0","0","0","0","1","1","0","4"
"OTHER MEANS","9","0","0","0","0","0","1","0","10","7","VOTER REQUEST","0","0","0","0","0","0","2","0","2"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","35","4","0","0","0","0","9","0","48"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","2","0","0","0","0","0","1","0","3","0","","","","","","","","","",""
"TOTAL","549","96","6","2","43","8","159","4","867","191","TOTAL","1,001","157","5","0","5","1","130","5","1,304"
