"Anne Arundel","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","1","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","92","61","0","0","1","0","49","0","203","15","COUNTY TRANSFER - OUT","337","202","2","0","1","0","166","0","708"
"DESIGNATED STATE AGENCIES","8","3","0","0","0","0","4","0","15","3","CRIMINAL CONVICTION","25","20","0","0","0","0","25","0","70"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","186","93","0","0","0","0","30","0","309"
"FROM ANOTHER BOARD","0","0","0","0","0","0","1","0","1","1","DUPLICATE","12","7","0","0","1","0","6","0","26"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","27","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","1","0","0","0","0","0","1","0","2","3","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","357","253","6","0","7","0","275","1","899","197","MOVED OUT OF STATE","40","46","0","0","0","0","26","0","112"
"NVRA BY MAIL","14","7","0","0","0","0","11","0","32","0","OTHER","8","7","0","0","0","0","10","0","25"
"OTHER MEANS","1","1","0","0","0","0","1","0","3","0","VOTER REQUEST","21","19","0","0","1","0","14","0","55"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","473","325","6","0","8","0","342","1","1,155","247","TOTAL","629","394","2","0","3","0","277","0","1,305"
