"Charles","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","0","0","0","0","0","0","0","1","0","BOARD ACTION","1","0","0","0","0","0","0","0","1"
"BY MAIL","31","10","0","0","0","0","8","0","49","43","COUNTY TRANSFER - OUT","201","55","0","1","1","0","54","8","320"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","2","3","0","0","0","0","2","0","7"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","1","DEATH NOTICE","27","12","0","0","0","0","4","1","44"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","5","1","0","0","0","0","0","0","6"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","2","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","1","0","0","0","0","0","0","1","7","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","180","64","1","1","3","0","76","4","329","90","MOVED OUT OF STATE","46","37","1","0","0","0","19","2","105"
"NVRA BY MAIL","11","5","0","0","0","0","3","0","19","1","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","3","0","0","0","0","0","1","0","4","1","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","2,017","1,496","8","4","7","0","907","50","4,489"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","227","80","1","1","3","0","88","4","404","145","TOTAL","2,299","1,604","9","5","8","0","986","61","4,972"
