"Somerset","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","1","0","1"
"BY MAIL","5","4","0","0","0","0","5","0","14","0","COUNTY TRANSFER - OUT","13","6","0","0","0","0","1","0","20"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","6","4","0","0","0","0","0","0","10"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","18","8","0","0","0","0","0","0","26"
"FROM ANOTHER BOARD","8","1","0","0","0","0","1","1","11","0","DUPLICATE","2","0","0","0","0","0","0","0","2"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","1","0","0","0","0","0","0","0","1","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","15","6","0","0","0","0","5","2","28","0","MOVED OUT OF STATE","1","3","0","0","0","0","0","0","4"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","2","0","0","0","0","0","0","0","2"
"OTHER MEANS","1","1","0","0","0","0","0","0","2","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","8","3","0","0","0","0","1","0","12"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","30","12","0","0","0","0","11","3","56","0","TOTAL","50","24","0","0","0","0","3","0","77"
