"Harford","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","45","32","0","0","0","0","11","3","91","0","COUNTY TRANSFER - OUT","83","75","3","0","0","0","31","1","193"
"DESIGNATED STATE AGENCIES","18","8","0","0","0","0","4","0","30","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","111","54","0","0","0","0","9","1","175"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","5","4","0","0","0","0","2","0","11"
"PROVISIONAL BALLOT","0","1","0","0","0","0","0","0","1","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","0","0","0","0","0","0","0","0","0","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","142","116","0","0","2","0","99","5","364","0","MOVED OUT OF STATE","20","18","1","0","0","0","9","0","48"
"NVRA BY MAIL","7","2","0","0","0","0","4","0","13","0","OTHER","10","1","0","0","0","0","3","0","14"
"OTHER MEANS","2","1","0","0","0","0","1","0","4","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","970","808","4","0","5","0","376","4","2,167"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","214","160","0","0","2","0","119","8","503","0","TOTAL","1,199","960","8","0","5","0","430","6","2,608"
