"Wicomico","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","20","13","0","0","0","0","9","3","45","0","COUNTY TRANSFER - OUT","16","14","0","0","0","0","10","2","42"
"DESIGNATED STATE AGENCIES","4","1","0","0","0","0","3","0","8","0","CRIMINAL CONVICTION","2","2","0","0","0","0","0","0","4"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","32","16","0","0","0","0","2","0","50"
"FROM ANOTHER BOARD","1","2","0","0","0","0","0","0","3","2","DUPLICATE","1","2","0","0","0","0","1","0","4"
"PROVISIONAL BALLOT","0","0","0","0","0","0","1","0","1","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","2","6","0","0","0","0","7","0","15","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","77","47","0","1","0","0","46","1","172","52","MOVED OUT OF STATE","9","8","0","0","0","0","5","0","22"
"NVRA BY MAIL","0","3","0","0","0","0","1","1","5","1","OTHER","3","2","0","0","0","0","1","0","6"
"OTHER MEANS","2","0","0","0","0","0","0","0","2","4","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","24","8","0","0","0","0","9","1","42"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","39","48","6","0","4","0","53","3","153","0","","","","","","","","","",""
"TOTAL","145","120","6","1","4","0","120","8","404","59","TOTAL","87","52","0","0","0","0","28","3","170"
