"Prince George's","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CONST","LIB","POP","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","24","5","1","0","0","0","1","0","31","0","BOARD ACTION","1","0","0","0","0","0","0","0","1"
"BY MAIL","97","11","1","0","2","0","31","1","143","0","COUNTY TRANSFER - OUT","752","184","3","0","0","0","100","70","1,109"
"DESIGNATED STATE AGENCIES","15","2","0","0","0","0","5","0","22","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","0","0","0","0","0","0","0","0","0"
"FROM ANOTHER BOARD","80","10","0","0","0","0","18","0","108","0","DUPLICATE","34","1","0","0","0","0","3","1","39"
"PROVISIONAL BALLOT","1,120","145","6","1","5","0","213","19","1,509","2","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","14","0","0","0","0","0","2","1","17","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","1","0","1"
"MOTOR VEHICLE ADMINISTRATION","171","28","0","1","1","0","50","5","256","0","MOVED OUT OF STATE","1","0","0","0","0","0","0","0","1"
"NVRA BY MAIL","1","0","0","0","0","0","0","0","1","0","OTHER","12","1","0","0","0","0","1","1","15"
"OTHER MEANS","39","7","0","0","0","0","11","2","59","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","2","1","0","0","0","0","0","0","3","0","","","","","","","","","",""
"TOTAL","1,563","209","8","2","8","0","331","28","2,149","2","TOTAL","800","186","3","0","0","0","105","72","1,166"
