"Frederick","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","4","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","45","69","1","2","2","1","35","5","160","15","COUNTY TRANSFER - OUT","82","60","2","0","5","1","40","1","191"
"DESIGNATED STATE AGENCIES","3","0","0","0","0","0","1","0","4","0","CRIMINAL CONVICTION","0","1","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","2","2","0","0","0","0","0","0","4"
"FROM ANOTHER BOARD","0","1","0","0","0","0","0","0","1","0","DUPLICATE","1","0","0","0","0","0","1","0","2"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","4","2","0","0","0","0","0","0","6","4","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","129","146","1","0","1","4","131","0","412","59","MOVED OUT OF STATE","13","19","0","0","3","0","12","0","47"
"NVRA BY MAIL","15","17","2","0","1","0","13","0","48","4","OTHER","0","0","0","0","0","0","0","0","0"
"OTHER MEANS","5","6","0","0","0","0","4","0","15","52","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","1","0","0","0","0","1","0","2","0","","","","","","","","","",""
"VOLUNTEER","2","10","0","0","0","0","1","0","13","0","","","","","","","","","",""
"TOTAL","203","252","4","2","4","5","186","5","661","138","TOTAL","98","82","2","0","8","1","53","1","245"
