"Harford","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","16","52","0","1","1","1","23","0","94","2","COUNTY TRANSFER - OUT","101","62","1","0","0","1","34","2","201"
"DESIGNATED STATE AGENCIES","3","2","0","0","0","0","0","0","5","1","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","20","21","0","0","0","1","1","1","44"
"FROM ANOTHER BOARD","0","3","0","0","0","0","2","0","5","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","1","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","4","1","0","1","0","0","4","0","10","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","118","175","2","2","1","2","144","2","446","19","MOVED OUT OF STATE","17","9","0","0","1","0","13","0","40"
"NVRA BY MAIL","6","18","0","0","0","0","4","0","28","1","OTHER","2","1","0","0","0","0","2","0","5"
"OTHER MEANS","1","2","0","0","0","0","0","0","3","1","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","4","0","1","0","0","0","0","5","0","","","","","","","","","",""
"TOTAL","148","257","2","5","2","3","177","2","596","25","TOTAL","140","93","1","0","1","2","50","3","290"
