"Dorchester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","7","6","0","0","1","0","4","0","18","11","COUNTY TRANSFER - OUT","26","19","0","0","0","0","18","0","63"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","14","11","0","0","0","0","0","0","25"
"FROM ANOTHER BOARD","2","0","0","0","0","0","0","0","2","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","32","23","0","0","0","0","12","0","67","11","MAIL VERIFICATION (NVRA)","4","1","0","0","0","0","5","0","10"
"IN PERSON","5","0","0","0","0","0","0","0","5","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","17","5","0","0","0","0","11","0","33","16","MOVED OUT OF STATE","7","9","0","0","0","0","2","0","18"
"NVRA BY MAIL","0","1","0","0","0","0","0","0","1","0","OTHER","1","1","0","0","0","0","2","0","4"
"OTHER MEANS","4","2","0","0","0","0","0","0","6","8","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","2","0","0","0","0","0","0","0","2"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","67","37","0","0","1","0","27","0","132","46","TOTAL","54","41","0","0","0","0","27","0","122"
