"Carroll","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","4","0","0","0","0","0","0","5","2","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","15","19","0","0","1","0","8","0","43","15","COUNTY TRANSFER - OUT","49","86","0","0","0","1","41","0","177"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","15","11","0","0","0","0","1","0","27"
"FROM ANOTHER BOARD","0","1","0","0","0","0","0","0","1","0","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","93","143","1","0","1","3","63","4","308","48","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","4","6","0","0","0","0","0","0","10","143","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","27","36","0","0","1","3","34","0","101","57","MOVED OUT OF STATE","11","18","0","0","0","0","6","0","35"
"NVRA BY MAIL","3","2","0","0","0","0","3","0","8","3","OTHER","0","3","0","0","0","0","3","0","6"
"OTHER MEANS","1","0","0","0","0","0","2","0","3","14","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","5","7","0","0","1","0","0","0","13"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","2","","","","","","","","","",""
"VOLUNTEER","0","0","1","0","0","0","0","0","1","0","","","","","","","","","",""
"TOTAL","144","211","2","0","3","6","110","4","480","284","TOTAL","80","125","0","0","1","1","51","0","258"
