"Worcester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","1","1","0","0","0","0","1","0","3","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","35","23","0","0","3","0","21","2","84","21","COUNTY TRANSFER - OUT","40","43","1","0","0","1","20","1","106"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","13","7","0","0","0","0","1","0","21"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","4","DUPLICATE","0","1","0","0","0","0","0","0","1"
"PROVISIONAL BALLOT","45","30","3","0","2","0","11","1","92","1","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","3","3","0","0","0","0","1","0","7","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","23","21","1","0","0","1","15","0","61","27","MOVED OUT OF STATE","11","11","0","0","0","0","5","0","27"
"NVRA BY MAIL","0","0","0","0","0","0","0","0","0","0","OTHER","8","2","0","0","0","0","1","0","11"
"OTHER MEANS","5","3","0","0","0","0","0","0","8","1","VOTER REQUEST","0","0","0","0","0","0","1","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","112","81","4","0","5","1","49","3","255","54","TOTAL","72","64","1","0","0","1","28","1","167"
