"Wicomico","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","6","5","0","0","0","0","3","0","14","2","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","40","30","0","0","1","0","19","0","90","197","COUNTY TRANSFER - OUT","48","36","1","0","0","0","27","3","115"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","1","DEATH NOTICE","2","3","0","0","0","0","0","0","5"
"FROM ANOTHER BOARD","3","1","0","0","0","0","0","0","4","9","DUPLICATE","0","0","0","0","0","0","0","0","0"
"PROVISIONAL BALLOT","143","73","2","0","1","2","52","4","277","92","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","13","5","0","0","0","0","2","0","20","13","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","50","36","0","0","1","1","37","1","126","70","MOVED OUT OF STATE","1","1","0","0","0","0","2","0","4"
"NVRA BY MAIL","2","0","0","0","0","0","0","0","2","3","OTHER","12","4","0","0","0","0","1","1","18"
"OTHER MEANS","4","3","0","0","2","0","2","0","11","116","VOTER REQUEST","1","1","0","0","0","0","1","1","4"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","2","0","0","0","0","0","0","0","2","2","","","","","","","","","",""
"VOLUNTEER","1","0","0","0","0","0","1","0","2","1","","","","","","","","","",""
"TOTAL","264","153","2","0","5","3","116","5","548","506","TOTAL","64","45","1","0","0","0","31","5","146"
