"Charles","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","3","4","0","0","1","0","1","0","9","1","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","42","19","0","0","3","1","15","0","80","10","COUNTY TRANSFER - OUT","103","43","0","0","1","0","31","5","183"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","1","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","1","0","0","0","0","0","0","0","1","0","DEATH NOTICE","6","3","0","0","0","0","0","0","9"
"FROM ANOTHER BOARD","5","1","0","0","0","0","1","0","7","0","DUPLICATE","1","1","0","0","0","0","0","0","2"
"PROVISIONAL BALLOT","202","53","0","0","0","1","54","13","323","36","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","6","1","0","0","0","0","0","0","7","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","112","26","0","0","4","2","53","0","197","58","MOVED OUT OF STATE","20","20","1","0","0","0","16","2","59"
"NVRA BY MAIL","8","1","0","0","0","0","3","0","12","0","OTHER","3","0","0","0","0","0","2","0","5"
"OTHER MEANS","9","1","0","0","0","0","1","0","11","2","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","1","1","0","0","0","0","0","0","2","0","","","","","","","","","",""
"VOLUNTEER","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"TOTAL","389","107","0","0","8","4","128","13","649","107","TOTAL","133","68","1","0","1","0","49","7","259"
