"Washington","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","0","0","0","0","0","0","0","0","0","0","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","21","13","0","0","1","0","6","0","41","0","COUNTY TRANSFER - OUT","44","46","0","0","0","1","18","1","110"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","1","0","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","2","0","0","0","0","0","0","0","2","0","DEATH NOTICE","40","45","0","0","0","0","2","2","89"
"FROM ANOTHER BOARD","0","0","0","0","0","0","0","0","0","0","DUPLICATE","0","1","0","0","0","0","0","0","1"
"PROVISIONAL BALLOT","111","72","1","0","0","1","53","1","239","1","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","8","5","0","0","0","0","3","0","16","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","40","42","0","0","1","0","39","0","122","15","MOVED OUT OF STATE","3","4","0","0","0","0","0","0","7"
"NVRA BY MAIL","5","4","0","0","0","0","8","0","17","0","OTHER","8","0","0","0","1","0","4","0","13"
"OTHER MEANS","4","2","0","0","0","0","0","0","6","0","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","8","13","1","0","1","0","11","0","34"
"SOCIAL SERVICES","2","1","0","0","0","0","2","0","5","0","","","","","","","","","",""
"VOLUNTEER","1","0","0","0","0","0","0","0","1","0","","","","","","","","","",""
"TOTAL","194","139","1","0","2","1","111","1","449","16","TOTAL","104","109","1","0","2","1","35","3","255"
