"Dorchester","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","3","2","0","0","0","0","0","0","5","3","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","55","45","1","0","1","0","7","0","109","16","COUNTY TRANSFER - OUT","36","21","1","0","0","0","19","2","79"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","0","0","0","0","0","0","0","0","0"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","8","2","0","0","0","0","1","0","11"
"FROM ANOTHER BOARD","4","2","0","0","0","0","2","0","8","0","DUPLICATE","0","1","0","0","0","0","0","0","1"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","18","7","0","0","1","0","6","0","32","5","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","48","29","0","0","0","1","16","1","95","25","MOVED OUT OF STATE","1","6","0","0","0","0","1","0","8"
"NVRA BY MAIL","17","12","0","0","0","0","1","0","30","2","OTHER","1","0","0","0","0","0","2","0","3"
"OTHER MEANS","1","1","0","0","0","0","1","0","3","1","VOTER REQUEST","1","0","0","0","0","0","0","0","1"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","1","0","1"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","14","0","0","0","0","0","1","0","15","0","","","","","","","","","",""
"TOTAL","160","98","1","0","2","1","34","1","297","52","TOTAL","47","30","1","0","0","0","24","2","104"
