"Harford","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","11","8","0","0","1","0","10","1","31","2","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","445","310","1","0","25","8","196","18","1,003","36","COUNTY TRANSFER - OUT","242","176","3","0","0","4","112","3","540"
"DESIGNATED STATE AGENCIES","0","0","0","0","0","0","0","0","0","0","CRIMINAL CONVICTION","1","5","0","0","0","0","0","0","6"
"ELDERLY / DISABLED","0","0","0","0","0","0","0","0","0","0","DEATH NOTICE","54","27","0","0","0","0","2","0","83"
"FROM ANOTHER BOARD","7","3","0","0","1","0","3","1","15","0","DUPLICATE","1","2","0","0","0","0","2","0","5"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","0","MAIL VERIFICATION (NVRA)","1","3","0","0","0","0","0","0","4"
"IN PERSON","24","26","0","0","0","1","9","2","62","0","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","445","354","2","0","4","11","270","7","1,093","27","MOVED OUT OF STATE","27","49","0","0","0","0","21","1","98"
"NVRA BY MAIL","123","56","1","0","1","3","58","2","244","7","OTHER","8","1","0","0","0","0","6","0","15"
"OTHER MEANS","6","3","0","0","1","0","3","0","13","3","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","51","45","0","0","0","1","25","0","122"
"SOCIAL SERVICES","3","0","0","0","0","0","0","0","3","0","","","","","","","","","",""
"VOLUNTEER","64","9","0","0","0","0","14","2","89","0","","","","","","","","","",""
"TOTAL","1,128","769","4","0","33","23","563","33","2,553","75","TOTAL","385","308","3","0","0","5","168","4","873"
