"Frederick","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","27","23","0","0","0","0","17","1","68","6","BOARD ACTION","0","0","0","0","0","0","0","0","0"
"BY MAIL","537","348","3","0","27","3","319","4","1,241","126","COUNTY TRANSFER - OUT","142","145","0","0","0","2","75","0","364"
"DESIGNATED STATE AGENCIES","22","25","0","0","0","1","23","0","71","1","CRIMINAL CONVICTION","1","0","0","0","0","0","0","0","1"
"ELDERLY / DISABLED","3","6","0","0","0","0","2","0","11","0","DEATH NOTICE","44","25","0","0","0","0","4","0","73"
"FROM ANOTHER BOARD","13","9","0","0","0","0","5","0","27","5","DUPLICATE","3","2","0","0","0","0","1","0","6"
"PROVISIONAL BALLOT","13","5","0","0","0","0","0","0","18","0","MAIL VERIFICATION (NVRA)","8","12","0","0","0","0","5","0","25"
"IN PERSON","85","35","0","0","4","4","36","0","164","11","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","288","240","5","0","2","3","246","2","786","118","MOVED OUT OF STATE","41","50","1","0","0","1","22","0","115"
"NVRA BY MAIL","110","78","0","0","2","0","84","0","274","15","OTHER","4","3","1","0","0","0","0","1","9"
"OTHER MEANS","57","60","3","1","1","2","42","0","166","14","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","0","0","0"
"SOCIAL SERVICES","8","0","1","0","1","1","1","0","12","0","","","","","","","","","",""
"VOLUNTEER","108","67","0","0","5","1","44","0","225","0","","","","","","","","","",""
"TOTAL","1,271","896","12","1","42","15","819","7","3,063","296","TOTAL","243","237","2","0","0","3","107","1","593"
