"Baltimore City","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","61","6","1","0","0","0","24","1","93","11","BOARD ACTION","13","2","0","0","0","0","2","0","17"
"BY MAIL","3,097","256","10","0","16","15","517","8","3,919","304","COUNTY TRANSFER - OUT","2,001","309","17","0","0","4","361","13","2,705"
"DESIGNATED STATE AGENCIES","9","1","0","0","0","1","4","0","15","0","CRIMINAL CONVICTION","52","5","0","0","0","0","6","0","63"
"ELDERLY / DISABLED","46","4","0","0","0","0","2","0","52","16","DEATH NOTICE","2","0","0","0","0","0","0","0","2"
"FROM ANOTHER BOARD","162","16","1","0","5","1","39","2","226","24","DUPLICATE","84","9","1","0","0","0","8","3","105"
"PROVISIONAL BALLOT","0","0","0","0","0","0","0","0","0","2","MAIL VERIFICATION (NVRA)","0","0","0","0","0","0","0","0","0"
"IN PERSON","259","9","3","0","0","0","31","7","309","42","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","1,787","252","12","0","3","15","529","12","2,610","394","MOVED OUT OF STATE","16","6","0","0","0","0","1","0","23"
"NVRA BY MAIL","227","14","0","0","1","0","39","4","285","13","OTHER","53","4","0","0","0","0","3","0","60"
"OTHER MEANS","146","10","1","0","0","2","38","1","198","105","VOTER REQUEST","0","0","0","0","0","0","0","0","0"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","0","0","0","0","0","0","1","0","1"
"SOCIAL SERVICES","0","0","0","0","0","0","0","0","0","0","","","","","","","","","",""
"VOLUNTEER","1,101","50","0","0","3","2","108","3","1,267","0","","","","","","","","","",""
"TOTAL","6,895","618","28","0","28","36","1,331","38","8,974","911","TOTAL","2,221","335","18","0","0","4","382","16","2,976"
