"Baltimore Co.","NEW REGISTRATION BY PARTY
REMOVALS","","","","","","","","","","","","","","","","","","",""
"","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL","DUPS","","DEM","REP","GRN","CON","IND","LIB","UNAF","OTH","TOTAL"
"ABSENTEE BALLOT (FPCA)","124","30","0","0","3","1","60","6","224","17","BOARD ACTION","1","0","0","0","0","0","0","0","1"
"BY MAIL","3,377","867","14","0","62","25","923","27","5,295","173","COUNTY TRANSFER-OUT","1,512","492","11","0","0","4","422","31","2,472"
"DESIGNATED STATE AGENCIES","17","7","1","0","0","1","1","1","28","2","CRIMINAL CONVICTION","22","3","0","0","0","0","9","0","34"
"ELDERLY / DISABLED","1","0","0","0","0","0","0","0","1","5","DEATH NOTICE","269","86","0","0","0","0","20","8","383"
"FROM ANOTHER BOARD","18","11","0","0","2","0","1","2","34","8","DUPLICATE","153","45","4","0","0","1","40","2","245"
"PROVISIONAL BALLOT","1","0","0","0","0","0","0","0","1","1","MAIL VERIFICATION (NVRA)","59","12","1","0","0","1","17","1","91"
"IN PERSON","63","19","0","0","1","0","11","0","94","7","MENTAL INCOMPETENCY","0","0","0","0","0","0","0","0","0"
"MOTOR VEHICLE ADMINISTRATION","2,130","617","13","0","18","22","751","21","3,572","168","MOVED OUT OF STATE","73","48","1","0","0","0","34","3","159"
"NVRA BY MAIL","920","217","4","0","12","1","247","3","1,404","35","OTHER","23","3","1","0","0","0","12","3","42"
"OTHER MEANS","211","50","0","0","0","2","52","5","320","566","VOTER REQUEST","3","2","0","0","0","0","0","0","5"
"RECRUITING","0","0","0","0","0","0","0","0","0","0","CONFIRMATION MAIL","34","5","0","0","0","0","9","0","48"
"SOCIAL SERVICES","1","0","0","0","0","0","0","0","1","5","","","","","","","","","",""
"VOLUNTEER","32","2","0","0","1","1","7","0","43","0","","","","","","","","","",""
"TOTAL","6,895","1,820","32","0","99","53","2,053","65","11,017","987","TOTAL","2,149","696","18","0","0","6","563","48","3,480"
